,,,,DNAJC7,,,,,,,,,,,,,
,,,,SSB,,,,,,,,,,,,,
,,,,RBM7,,,,,,,,,,,,,
,,,,NUDT22,,,,,,,,,,,,,
,,,,DDX50,,,,,,,,,,,,,
,,,,CSNK2A2,,,,,,,,,,,,,
,,,,CHMP4A,,,,,,,,,,,,,
,,,,PSMA2,,,,,,,,,,,,,
,,,,MAGT1,,,,,,,,,,,,,
,,,,GLUD1,,,,,,,,,,,,,
,,,,CAND1,,,,,,,,,,,,,
,,,,VPS35,,,,,,,,,,,,,
,,,,LGALS1,,,,,,,,,,,,,
,,,,NDUFS7,,,,,,,,,,,,,
,,,,SPIDR,,,,,,,,,,,,,
,,,,PAF1,,,,,,,,,,,,,
,,,,SMC5,,,,,,,,,,,,,
,,,,FASTK,,,,,,,,,,,,,
,,,,ID3,,,,,,,,,,,,,
,,,,PDHB,,,,,,,,,,,,,
,,,,GMDS,,,,,,,,,,,,,
,,,,GPX4,,,,,,,,,,,,,
,,,,NUMA1,,,,,,,,,,,,,
,,,,GLOD4,,,,,,,,,,,,,
,,,,RABGGTB,,,,,,,,,,,,,
,,,,RWDD1,,,,,,,,,,,,,
,,,,PPID,,,,,,,,,,,,,
,,,,EIF4EBP2,,,,,,,,,,,,,
,,,,HEXB,,,,,,,,,,,,,
,,,,PSMA3,,,,,,,,,,,,,
,,,,RNF181,,,,,,,,,,,,,
,,,,COX5B,,,,,,,,,,,,,
,,,,EIF3A,,,,,,,,,,,,,
,,,,COPS6,,,,,,,,,,,,,
,,,,C22orf39,,,,,,,,,,,,,
,,,,RNPEPL1,,,,,,,,,,,,,
,,,,TACC1,,,,,,,,,,,,,
,,,,WBSCR22,,,,,,,,,,,,,
,,,,LCMT1,,,,,,,,,,,,,
,,,,FAM192A,,,,,,,,,,,,,
,,,,PMF1,,,,,,,,,,,,,
,,,,GDI2,,,,,,,,,,,,,
,,,,AIP,,,,,,,,,,,,,
,,,,UQCRFS1,,,,,,,,,,,,,
,,,,KAT5,,,,,,,,,,,,,
,,,,SAP30BP,,,,,,,,,,,,,
,,,,TSNAX,,,,,,,,,,,,,
,,,,IFI35,,,,,,,,,,,,,
,,,,ARPC5L,,,,,,,,,,,,,
,,,,EAPP,,,,,,,,,,,,,
,,,,RPN2,,,,,,,,,,,,,
,,,,PPHLN1,,,,,,,,,,,,,
,,,,CPSF3L,,,,,,,,,,,,,
,,,,C11orf30,,,,,,,,,,,,,
,,,,MEAF6,,,,,,,,,,,,,
,,,,RP11-286N22.8,,,,,,,,,,,,,
,,,,ARF4,,,,,,,,,,,,,
,,,,POM121C,,,,,,,,,,,,,
,,,,LETM1,,,,,,,,,,,,,
,,,,PPDPF,,,,,,,,,,,,,
,,,,FKBP11,,,,,,,,,,,,,
,,,,MPG,,,,,,,,,,,,,
,,,,KRTCAP2,,,,,,,,,,,,,
,,,,GANAB,,,,,,,,,,,,,
,,,,SPOP,,,,,,,,,,,,,
,,,,RBM27,,,,,,,,,,,,,
,,,,NDUFA4,,,,,,,,,,,,,
,,,,DCAF11,,,,,,,,,,,,,
,,,,TRIP11,,,,,,,,,,,,,
,,,,DPP9,,,,,,,,,,,,,
,,,,TCEA1,,,,,,,,,,,,,
,,,,ATP6V0D1,,,,,,,,,,,,,
,,,,SIKE1,,,,,,,,,,,,,
,,,,NUP214,,,,,,,,,,,,,
,,,,CSTB,,,,,,,,,,,,,
,,,,OPA1,,,,,,,,,,,,,
,,,,SLX1A,,,,,,,,,,,,,
,,,,NDUFV1,,,,,,,,,,,,,
,,,,MT1F,,,,,,,,,,,,,
,,,,SMN1,,,,,,,,,,,,,
,,,,CCAR2,,,,,,,,,,,,,
,,,,RPS6KB2,,,,,,,,,,,,,
,,,,UFC1,,,,,,,,,,,,,
,,,,NDUFA5,,,,,,,,,,,,,
,,,,DEDD,,,,,,,,,,,,,
,,,,SCAMP3,,,,,,,,,,,,,
,,,,UQCRC2,,,,,,,,,,,,,
,,,,PPP1R11,,,,,,,,,,,,,
,,,,OGDH,,,,,,,,,,,,,
,,,,PHKG2,,,,,,,,,,,,,
,,,,MRPS6,,,,,,,,,,,,,
,,,,LAMTOR4,,,,,,,,,,,,,
,,,,NEK9,,,,,,,,,,,,,
,,,,SLC25A5,,,,,,,,,,,,,
,,,,STIP1,,,,,,,,,,,,,
,,,,ITFG1,,,,,,,,,,,,,
,,,,CCDC53,,,,,,,,,,,,,
,,,,RBBP4,,,,,,,,,,,,,
,,,,PDCD6,,,,,,,,,,,,,
,,,,P4HB,,,,,,,,,,,,,
,,,,SMARCE1,,,,,,,,,,,,,
,,,,POMP,,,,,,,,,,,,,
,,,,DCUN1D1,,,,,,,,,,,,,
,,,,CTSA,,,,,,,,,,,,,
,,,,LAP3,,,,,,,,,,,,,
,,,,UBE2I,,,,,,,,,,,,,
,,,,NHP2L1,,,,,,,,,,,,,
,,,,GNAI2,,,,,,,,,,,,,
,,,,POLR2M,,,,,,,,,,,,,
,,,,ILKAP,,,,,,,,,,,,,
,,,,CEBPZ,,,,,,,,,,,,,
,,,,ENSA,,,,,,,,,,,,,
,,,,ATP6V1F,,,,,,,,,,,,,
,,,,IFNAR2,,,,,,,,,,,,,
,,,,SEC11C,,,,,,,,,,,,,
,,,,TMX3,,,,,,,,,,,,,
,,,,KRR1,,,,,,,,,,,,,
,,,,DAP3,,,,,,,,,,,,,
,,,,MED10,,,,,,,,,,,,,
,,,,PTPN11,,,,,,,,,,,,,
,,,,KANSL3,,,,,,,,,,,,,
,,,,SEC61A1,,,,,,,,,,,,,
,,,,DDX23,,,,,,,,,,,,,
,,,,TNFAIP8,,,,,,,,,,,,,
,,,,SCFD1,,,,,,,,,,,,,
,,,,EGLN2,,,,,,,,,,,,,
,,,,CCNG1,,,,,,,,,,,,,
,,,,HDLBP,,,,,,,,,,,,,
,,,,PRDX5,,,,,,,,,,,,,
,,,,GSDMD,,,,,,,,,,,,,
,,,,UBL5,,,,,,,,,,,,,
,,,,MTF2,,,,,,,,,,,,,
,,,,LAMTOR5,,,,,,,,,,,,,
,,,,PIEZO1,,,,,,,,,,,,,
,,,,EMC3,,,,,,,,,,,,,
,,,,NCOA4,,,,,,,,,,,,,
,,,,ATP6V1H,,,,,,,,,,,,,
,,,,RIF1,,,,,,,,,,,,,
,,,,GMFG,,,,,,,,,,,,,
,,,,C21orf33,,,,,,,,,,,,,
,,,,CHD4,,,,,,,,,,,,,
,,,,THAP5,,,,,,,,,,,,,
,,,,PPP6C,,,,,,,,,,,,,
,,,,PSMA5,,,,,,,,,,,,,
,,,,SCAF4,,,,,,,,,,,,,
,,,,ATP1A1,,,,,,,,,,,,,
,,,,HNRNPM,,,,,,,,,,,,,
,,,,HNRNPF,,,,,,,,,,,,,
,,,,PSMC5,,,,,,,,,,,,,
,,,,SDHD,,,,,,,,,,,,,
,,,,RABEP1,,,,,,,,,,,,,
,,,,DYNLL1,,,,,,,,,,,,,
,,,,C7orf73,,,,,,,,,,,,,
,,,,FAM177A1,,,,,,,,,,,,,
,,,,MITD1,,,,,,,,,,,,,
,,,,LSM1,,,,,,,,,,,,,
,,,,PYCARD,,,,,,,,,,,,,
,,,,FAM204A,,,,,,,,,,,,,
,,,,YIF1A,,,,,,,,,,,,,
,,,,RRAGA,,,,,,,,,,,,,
,,,,DALRD3,,,,,,,,,,,,,
,,,,GORASP2,,,,,,,,,,,,,
,,,,VOPP1,,,,,,,,,,,,,
,,,,CLTC,,,,,,,,,,,,,
,,,,AMZ2,,,,,,,,,,,,,
,,,,HP1BP3,,,,,,,,,,,,,
,,,,SMNDC1,,,,,,,,,,,,,
,,,,IFI27L2,,,,,,,,,,,,,
,,,,ACTR10,,,,,,,,,,,,,
,,,,CHMP5,,,,,,,,,,,,,
,,,,ZFR,,,,,,,,,,,,,
,,,,SEC23B,,,,,,,,,,,,,
,,,,YAF2,,,,,,,,,,,,,
,,,,TRIM27,,,,,,,,,,,,,
,,,,PRDX1,,,,,,,,,,,,,
,,,,SUCLG2,,,,,,,,,,,,,
,,,,IL10RB,,,,,,,,,,,,,
,,,,SHC1,,,,,,,,,,,,,
,,,,RALA,,,,,,,,,,,,,
,,,,RPS21,,,,,,,,,,,,,
,,,,KPNA1,,,,,,,,,,,,,
,,,,LMAN2,,,,,,,,,,,,,
,,,,SDHAF2,,,,,,,,,,,,,
,,,,C1orf43,,,,,,,,,,,,,
,,,,NCSTN,,,,,,,,,,,,,
,,,,RGS10,,,,,,,,,,,,,
,,,,CTSB,,,,,,,,,,,,,
,,,,C18orf8,,,,,,,,,,,,,
,,,,UNC50,,,,,,,,,,,,,
,,,,PPIL2,,,,,,,,,,,,,
,,,,TRMT112,,,,,,,,,,,,,
,,,,C6orf89,,,,,,,,,,,,,
,,,,B3GAT3,,,,,,,,,,,,,
,,,,TOP1,,,,,,,,,,,,,
,,,,CD58,,,,,,,,,,,,,
,,,,CNDP2,,,,,,,,,,,,,
,,,,PDCD10,,,,,,,,,,,,,
,,,,HNRNPA3,,,,,,,,,,,,,
,,,,SND1,,,,,,,,,,,,,
,,,,TRAPPC3,,,,,,,,,,,,,
,,,,CCAR1,,,,,,,,,,,,,
,,,,LIMS1,,,,,,,,,,,,,
,,,,CSNK2B,,,,,,,,,,,,,
,,,,BTG3,,,,,,,,,,,,,
,,,,CYB5R4,,,,,,,,,,,,,
,,,,ZDHHC6,,,,,,,,,,,,,
,,,,RAB1A,,,,,,,,,,,,,
,,,,ATF4,,,,,,,,,,,,,
,,,,MFNG,,,,,,,,,,,,,
,,,,C7orf55-LUC7L2,,,,,,,,,,,,,
,,,,RER1,,,,,,,,,,,,,
,,,,PRELID1,,,,,,,,,,,,,
,,,,CAPZA2,,,,,,,,,,,,,
,,,,ARHGDIA,,,,,,,,,,,,,
,,,,IAH1,,,,,,,,,,,,,
,,,,USB1,,,,,,,,,,,,,
,,,,SPCS1,,,,,,,,,,,,,
,,,,GLYR1,,,,,,,,,,,,,
,,,,MTPN,,,,,,,,,,,,,
,,,,ACOT9,,,,,,,,,,,,,
,,,,SRI,,,,,,,,,,,,,
,,,,VPS26A,,,,,,,,,,,,,
,,,,TXNL1,,,,,,,,,,,,,
,,,,XRN2,,,,,,,,,,,,,
,,,,IWS1,,,,,,,,,,,,,
,,,,TWF2,,,,,,,,,,,,,
,,,,TINF2,,,,,,,,,,,,,
,,,,YWHAE,,,,,,,,,,,,,
,,,,PEBP1,,,,,,,,,,,,,
,,,,ATXN2L,,,,,,,,,,,,,
,,,,RNF4,,,,,,,,,,,,,
,,,,PSMD8,,,,,,,,,,,,,
,,,,SUMF2,,,,,,,,,,,,,
,,,,CLNS1A,,,,,,,,,,,,,
,,,,SZRD1,,,,,,,,,,,,,
,,,,PITPNB,,,,,,,,,,,,,
,,,,ASXL1,,,,,,,,,,,,,
,,,,CYB561D2,,,,,,,,,,,,,
,,,,EIF4E,,,,,,,,,,,,,
,,,,CCDC12,,,,,,,,,,,,,
,,,,MTG1,,,,,,,,,,,,,
,,,,TM2D1,,,,,,,,,,,,,
,,,,CMTR1,,,,,,,,,,,,,
,,,,PROSER1,,,,,,,,,,,,,
,,,,EIF3L,,,,,,,,,,,,,
,,,,SGMS1,,,,,,,,,,,,,
,,,,DHX8,,,,,,,,,,,,,
,,,,ELOF1,,,,,,,,,,,,,
,,,,PCNP,,,,,,,,,,,,,
,,,,AIMP1,,,,,,,,,,,,,
,,,,KRAS,,,,,,,,,,,,,
,,,,CENPT,,,,,,,,,,,,,
,,,,EIF3M,,,,,,,,,,,,,
,,,,AHI1,,,,,,,,,,,,,
,,,,ACLY,,,,,,,,,,,,,
,,,,XRCC6,,,,,,,,,,,,,
,,,,TMEM183A,,,,,,,,,,,,,
,,,,AP3B1,,,,,,,,,,,,,
,,,,ARPC5,,,,,,,,,,,,,
,,,,RSU1,,,,,,,,,,,,,
,,,,ATP5C1,,,,,,,,,,,,,
,,,,PIGT,,,,,,,,,,,,,
,,,,ERAP1,,,,,,,,,,,,,
,,,,PYURF,,,,,,,,,,,,,
,,,,FKBP4,,,,,,,,,,,,,
,,,,VTI1B,,,,,,,,,,,,,
,,,,MAEA,,,,,,,,,,,,,
,,,,ZGPAT,,,,,,,,,,,,,
,,,,UBE2G2,,,,,,,,,,,,,
,,,,TRAPPC1,,,,,,,,,,,,,
,,,,CDK2AP2,,,,,,,,,,,,,
,,,,TECR,,,,,,,,,,,,,
,,,,CDK10,,,,,,,,,,,,,
,,,,PPIE,,,,,,,,,,,,,
,,,,C12orf57,,,,,,,,,,,,,
,,,,VPS4A,,,,,,,,,,,,,
,,,,ZNHIT1,,,,,,,,,,,,,
,,,,BNIP2,,,,,,,,,,,,,
,,,,SGSM3,,,,,,,,,,,,,
,,,,MPHOSPH9,,,,,,,,,,,,,
,,,,GHITM,,,,,,,,,,,,,
,,,,FIP1L1,,,,,,,,,,,,,
,,,,SNX1,,,,,,,,,,,,,
,,,,TMED2,,,,,,,,,,,,,
,,,,UBE2G1,,,,,,,,,,,,,
,,,,FXR1,,,,,,,,,,,,,
,,,,NUDT19,,,,,,,,,,,,,
,,,,NDUFA10,,,,,,,,,,,,,
,,,,PPP2R1A,,,,,,,,,,,,,
,,,,SMEK2,,,,,,,,,,,,,
,,,,AP2M1,,,,,,,,,,,,,
,,,,CMTM6,,,,,,,,,,,,,
,,,,WDR6,,,,,,,,,,,,,
,,,,FAM133B,,,,,,,,,,,,,
,,,,ITFG2,,,,,,,,,,,,,
,,,,MAP2K3,,,,,,,,,,,,,
,,,,ASCC2,,,,,,,,,,,,,
,,,,ZFAND6,,,,,,,,,,,,,
,,,,DNAJC1,,,,,,,,,,,,,
,,,,HMG20B,,,,,,,,,,,,,
,,,,SUGP2,,,,,,,,,,,,,
,,,,ARFGAP3,,,,,,,,,,,,,
,,,,NDUFB5,,,,,,,,,,,,,
,,,,ZNF207,,,,,,,,,,,,,
,,,,NGDN,,,,,,,,,,,,,
,,,,MLF2,,,,,,,,,,,,,
,,,,TCF12,,,,,,,,,,,,,
,,,,SYMPK,,,,,,,,,,,,,
,,,,SMIM7,,,,,,,,,,,,,
,,,,EIF5A,,,,,,,,,,,,,
,,,,GGNBP2,,,,,,,,,,,,,
,,,,TMEM33,,,,,,,,,,,,,
,,,,YIPF3,,,,,,,,,,,,,
,,,,RAP1GDS1,,,,,,,,,,,,,
,,,,PPIP5K2,,,,,,,,,,,,,
,,,,EMP3,,,,,,,,,,,,,
,,,,R3HDM1,,,,,,,,,,,,,
,,,,NSUN2,,,,,,,,,,,,,
,,,,EIF2AK2,,,,,,,,,,,,,
,,,,SLC3A2,,,,,,,,,,,,,
,,,,NAA60,,,,,,,,,,,,,
,,,,SNRPB2,,,,,,,,,,,,,
,,,,RAB10,,,,,,,,,,,,,
,,,,UBA1,,,,,,,,,,,,,
,,,,KIAA0141,,,,,,,,,,,,,
,,,,RSL24D1,,,,,,,,,,,,,
,,,,EIF2A,,,,,,,,,,,,,
,,,,MTCH1,,,,,,,,,,,,,
,,,,C3orf17,,,,,,,,,,,,,
,,,,TTC1,,,,,,,,,,,,,
,,,,PARN,,,,,,,,,,,,,
,,,,PGAM1,,,,,,,,,,,,,
,,,,TES,,,,,,,,,,,,,
,,,,ERGIC3,,,,,,,,,,,,,
,,,,SERPINB1,,,,,,,,,,,,,
,,,,SH3GLB1,,,,,,,,,,,,,
,,,,TOMM20,,,,,,,,,,,,,
,,,,CPT1A,,,,,,,,,,,,,
,,,,CXorf40B,,,,,,,,,,,,,
,,,,OXA1L,,,,,,,,,,,,,
,,,,ALDH9A1,,,,,,,,,,,,,
,,,,NAPRT1,,,,,,,,,,,,,
,,,,COPG1,,,,,,,,,,,,,
,,,,FAM104A,,,,,,,,,,,,,
,,,,GLRX,,,,,,,,,,,,,
,,,,SLC38A10,,,,,,,,,,,,,
,,,,RSL1D1,,,,,,,,,,,,,
,,,,CASC4,,,,,,,,,,,,,
,,,,PSMD6,,,,,,,,,,,,,
,,,,PRRC2A,,,,,,,,,,,,,
,,,,VPS51,,,,,,,,,,,,,
,,,,CANX,,,,,,,,,,,,,
,,,,SRRT,,,,,,,,,,,,,
,,,,BCAS4,,,,,,,,,,,,,
,,,,TMEM230,,,,,,,,,,,,,
,,,,PTDSS1,,,,,,,,,,,,,
,,,,DYM,,,,,,,,,,,,,
,,,,DDOST,,,,,,,,,,,,,
,,,,ST13,,,,,,,,,,,,,
,,,,PHTF2,,,,,,,,,,,,,
,,,,HMGN2,,,,,,,,,,,,,
,,,,PSMB1,,,,,,,,,,,,,
,,,,EXOSC10,,,,,,,,,,,,,
,,,,ATP5D,,,,,,,,,,,,,
,,,,PTP4A2,,,,,,,,,,,,,
,,,,CYCS,,,,,,,,,,,,,
,,,,ZNF131,,,,,,,,,,,,,
,,,,ACTR2,,,,,,,,,,,,,
,,,,TMOD3,,,,,,,,,,,,,
,,,,CDK11B,,,,,,,,,,,,,
,,,,SFT2D2,,,,,,,,,,,,,
,,,,CNOT7,,,,,,,,,,,,,
,,,,ARHGEF6,,,,,,,,,,,,,
,,,,RAB4B,,,,,,,,,,,,,
,,,,OAT,,,,,,,,,,,,,
,,,,UBE2K,,,,,,,,,,,,,
,,,,FBXW2,,,,,,,,,,,,,
,,,,RNF168,,,,,,,,,,,,,
,,,,ATP5L,,,,,,,,,,,,,
,,,,AHSA1,,,,,,,,,,,,,
,,,,HLA-DQA2,,,,,,,,,,,,,
,,,,MAT2A,,,,,,,,,,,,,
,,,,ABHD16A,,,,,,,,,,,,,
,,,,LARP1,,,,,,,,,,,,,
,,,,PRDX6,,,,,,,,,,,,,
,,,,ARHGAP1,,,,,,,,,,,,,
,,,,PRPF8,,,,,,,,,,,,,
,,,,ADA,,,,,,,,,,,,,
,,,,ATP5A1,,,,,,,,,,,,,
,,,,C1GALT1,,,,,,,,,,,,,
,,,,DHPS,,,,,,,,,,,,,
,,,,RAF1,,,,,,,,,,,,,
,,,,RPN1,,,,,,,,,,,,,
,,,,NDFIP2,,,,,,,,,,,,,
,,,,PSMA1,,,,,,,,,,,,,
,,,,USP16,,,,,,,,,,,,,
,,,,PSMB4,,,,,,,,,,,,,
,,,,PEF1,,,,,,,,,,,,,
,,,,DAXX,,,,,,,,,,,,,
,,,,GYG1,,,,,,,,,,,,,
,,,,ABHD3,,,,,,,,,,,,,
,,,,BCAS2,,,,,,,,,,,,,
,,,,PDS5A,,,,,,,,,,,,,
,,,,NR4A1,,,,,,,,,,,,,
,,,,SP3,,,,,,,,,,,,,
,,,,RAD54L2,,,,,,,,,,,,,
,,,,DLD,,,,,,,,,,,,,
,,,,TOMM7,,,,,,,,,,,,,
,,,,ESYT1,,,,,,,,,,,,,
,,,,HM13,,,,,,,,,,,,,
,,,,HAUS3,,,,,,,,,,,,,
,,,,CSK,,,,,,,,,,,,,
,,,,GPX1,,,,,,,,,,,,,
,,,,RBMX,,,,,,,,,,,,,
,,,,RBM25,,,,,,,,,,,,,
,,,,ZMYM6NB,,,,,,,,,,,,,
,,,,APLP2,,,,,,,,,,,,,
,,,,MIF,,,,,,,,,,,,,
,,,,OCIAD1,,,,,,,,,,,,,
,,,,CDV3,,,,,,,,,,,,,
,,,,SUMO1,,,,,,,,,,,,,
,,,,SQRDL,,,,,,,,,,,,,
,,,,UBA6,,,,,,,,,,,,,
,,,,COPZ1,,,,,,,,,,,,,
,,,,ATG12,,,,,,,,,,,,,
,,,,SAFB,,,,,,,,,,,,,
,,,,ERCC3,,,,,,,,,,,,,
,,,,PRPF40A,,,,,,,,,,,,,
,,,,CCDC90B,,,,,,,,,,,,,
,,,,WAPAL,,,,,,,,,,,,,
,,,,SDF4,,,,,,,,,,,,,
,,,,TMEM30A,,,,,,,,,,,,,
,,,,BZW1,,,,,,,,,,,,,
,,,,FIS1,,,,,,,,,,,,,
,,,,UBE2D2,,,,,,,,,,,,,
,,,,SNRNP27,,,,,,,,,,,,,
,,,,KDELR1,,,,,,,,,,,,,
,,,,ANXA11,,,,,,,,,,,,,
,,,,DERL2,,,,,,,,,,,,,
,,,,SHKBP1,,,,,,,,,,,,,
,,,,CAMLG,,,,,,,,,,,,,
,,,,PPP2CA,,,,,,,,,,,,,
,,,,MKL1,,,,,,,,,,,,,
,,,,C14orf119,,,,,,,,,,,,,
,,,,CRKL,,,,,,,,,,,,,
,,,,CRLF3,,,,,,,,,,,,,
,,,,PRPF4B,,,,,,,,,,,,,
,,,,ARID1A,,,,,,,,,,,,,
,,,,STAMBP,,,,,,,,,,,,,
,,,,ADD3,,,,,,,,,,,,,
,,,,SCP2,,,,,,,,,,,,,
,,,,TSC2,,,,,,,,,,,,,
,,,,ARMC8,,,,,,,,,,,,,
,,,,HNRNPH2,,,,,,,,,,,,,
,,,,ATP6V0E2,,,,,,,,,,,,,
,,,,BATF,,,,,,,,,,,,,
,,,,MYO1G,,,,,,,,,,,,,
,,,,PI4KA,,,,,,,,,,,,,
,,,,CNPY3,,,,,,,,,,,,,
,,,,PI4KB,,,,,,,,,,,,,
,,,,FAM129A,,,,,,,,,,,,,
,,,,SF3B2,,,,,,,,,,,,,
,,,,CNOT8,,,,,,,,,,,,,
,,,,SSR4,,,,,,,,,,,,,
,,,,ACAA1,,,,,,,,,,,,,
,,,,LAMP2,,,,,,,,,,,,,
,,,,SPN,,,,,,,,,,,,,
,,,,PRPF6,,,,,,,,,,,,,
,,,,ATP6V1E1,,,,,,,,,,,,,
,,,,ANXA5,,,,,,,,,,,,,
,,,,EHMT1,,,,,,,,,,,,,
,,,,STRAP,,,,,,,,,,,,,
,,,,SEPW1,,,,,,,,,,,,,
,,,,CHURC1,,,,,,,,,,,,,
,,,,U2AF1,,,,,,,,,,,,,
,,,,ERP29,,,,,,,,,,,,,
,,,,DNTTIP2,,,,,,,,,,,,,
,,,,SDHA,,,,,,,,,,,,,
,,,,EIF3D,,,,,,,,,,,,,
,,,,OAS3,,,,,,,,,,,,,
,,,,C9orf16,,,,,,,,,,,,,
,,,,RBM8A,,,,,,,,,,,,,
,,,,STAU1,,,,,,,,,,,,,
,,,,AP2B1,,,,,,,,,,,,,
,,,,HLA-DQA1,,,,,,,,,,,,,
,,,,SMARCA5,,,,,,,,,,,,,
,,,,TPR,,,,,,,,,,,,,
,,,,ZC3H13,,,,,,,,,,,,,
,,,,COX7C,,,,,,,,,,,,,
,,,,LOH12CR1,,,,,,,,,,,,,
,,,,PTGES3,,,,,,,,,,,,,
,,,,EMD,,,,,,,,,,,,,
,,,,SAP18,,,,,,,,,,,,,
,,,,RANBP3,,,,,,,,,,,,,
,,,,TMEM219,,,,,,,,,,,,,
,,,,SRCAP,,,,,,,,,,,,,
,,,,YY1AP1,,,,,,,,,,,,,
,,,,TRIM59,,,,,,,,,,,,,
,,,,SLC25A3,,,,,,,,,,,,,
,,,,SRGAP2,,,,,,,,,,,,,
,,,,CGGBP1,,,,,,,,,,,,,
,,,,AZIN1,,,,,,,,,,,,,
,,,,CUTA,,,,,,,,,,,,,
,,,,TSC22D2,,,,,,,,,,,,,
,,,,CHCHD2,,,,,,,,,,,,,
,,,,NUDCD3,,,,,,,,,,,,,
,,,,PRPF3,,,,,,,,,,,,,
,,,,RBM22,,,,,,,,,,,,,
,,,,GSPT1,,,,,,,,,,,,,
,,,,CDS2,,,,,,,,,,,,,
,,,,STXBP2,,,,,,,,,,,,,
,,,,SUPT20H,,,,,,,,,,,,,
,,,,BSG,,,,,,,,,,,,,
,,,,ARF5,,,,,,,,,,,,,
,,,,STARD7,,,,,,,,,,,,,
,,,,TBCB,,,,,,,,,,,,,
,,,,PHIP,,,,,,,,,,,,,
,,,,PRCC,,,,,,,,,,,,,
,,,,ATG7,,,,,,,,,,,,,
,,,,RBM12,,,,,,,,,,,,,
,,,,BUB3,,,,,,,,,,,,,
,,,,C19orf60,,,,,,,,,,,,,
,,,,STX8,,,,,,,,,,,,,
,,,,PRKCSH,,,,,,,,,,,,,
,,,,RQCD1,,,,,,,,,,,,,
,,,,HSF1,,,,,,,,,,,,,
,,,,HINT1,,,,,,,,,,,,,
,,,,KPNA6,,,,,,,,,,,,,
,,,,IDI1,,,,,,,,,,,,,
,,,,TRA2B,,,,,,,,,,,,,
,,,,RBM3,,,,,,,,,,,,,
,,,,HLA-DMA,,,,,,,,,,,,,
,,,,HSPA4,,,,,,,,,,,,,
,,,,SMU1,,,,,,,,,,,,,
,,,,HLA-DQB1,,,,,,,,,,,,,
,,,,ATRAID,,,,,,,,,,,,,
,,,,ELMO1,,,,,,,,,,,,,
,,,,ATP5EP2,,,,,,,,,,,,,
,,,,ALKBH6,,,,,,,,,,,,,
,,,,RAP1A,,,,,,,,,,,,,
,,,,SELT,,,,,,,,,,,,,
,,,,SDR39U1,,,,,,,,,,,,,
,,,,EEF1B2,,,,,,,,,,,,,
,,,,HSPA9,,,,,,,,,,,,,
,,,,DYNC1I2,,,,,,,,,,,,,
,,,,UPF2,,,,,,,,,,,,,
,,,,THOC2,,,,,,,,,,,,,
,,,,GTF2B,,,,,,,,,,,,,
,,,,DERL1,,,,,,,,,,,,,
,,,,HIGD2A,,,,,,,,,,,,,
,,,,NDUFA13,,,,,,,,,,,,,
,,,,APRT,,,,,,,,,,,,,
,,,,OSTF1,,,,,,,,,,,,,
,,,,RNF114,,,,,,,,,,,,,
,,,,DDX39B,,,,,,,,,,,,,
,,,,MDM2,,,,,,,,,,,,,
,,,,ATP2A3,,,,,,,,,,,,,
,,,,NAA50,,,,,,,,,,,,,
,,,,GEM,,,,,,,,,,,,,
,,,,FERMT3,,,,,,,,,,,,,
,,,,HMGN1,,,,,,,,,,,,,
,,,,RDH11,,,,,,,,,,,,,
,,,,EIF3F,,,,,,,,,,,,,
,,,,USP8,,,,,,,,,,,,,
,,,,PLSCR1,,,,,,,,,,,,,
,,,,RTF1,,,,,,,,,,,,,
,,,,MTMR14,,,,,,,,,,,,,
,,,,FUBP1,,,,,,,,,,,,,
,,,,PPP1CA,,,,,,,,,,,,,
,,,,MTDH,,,,,,,,,,,,,
,,,,PNN,,,,,,,,,,,,,
,,,,ZCCHC11,,,,,,,,,,,,,
,,,,TMED10,,,,,,,,,,,,,
,,,,COMMD1,,,,,,,,,,,,,
,,,,TAGLN2,,,,,,,,,,,,,
,,,,CERS5,,,,,,,,,,,,,
,,,,UPF3A,,,,,,,,,,,,,
,,,,CD28,,,,,,,,,,,,,
,,,,SCAND1,,,,,,,,,,,,,
,,,,C21orf91,,,,,,,,,,,,,
,,,,TMEM179B,,,,,,,,,,,,,
,,,,SLC25A32,,,,,,,,,,,,,
,,,,NT5C3A,,,,,,,,,,,,,
,,,,RPS17,,,,,,,,,,,,,
,,,,ARAF,,,,,,,,,,,,,
,,,,SETD5,,,,,,,,,,,,,
,,,,NAP1L1,,,,,,,,,,,,,
,,,,POLR1D,,,,,,,,,,,,,
,,,,WDR33,,,,,,,,,,,,,
,,,,TFRC,,,,,,,,,,,,,
,,,,PCBP2,,,,,,,,,,,,,
,,,,BRK1,,,,,,,,,,,,,
,,,,COX7A2L,,,,,,,,,,,,,
,,,,GPS2,,,,,,,,,,,,,
,,,,INPP5K,,,,,,,,,,,,,
,,,,SYF2,,,,,,,,,,,,,
,,,,TM2D3,,,,,,,,,,,,,
,,,,LIME1,,,,,,,,,,,,,
,,,,NGLY1,,,,,,,,,,,,,
,,,,RGCC,,,,,,,,,,,,,
,,,,GIT2,,,,,,,,,,,,,
,,,,LGALS3,,,,,,,,,,,,,
,,,,OST4,,,,,,,,,,,,,
,,,,SELK,,,,,,,,,,,,,
,,,,PARK7,,,,,,,,,,,,,
,,,,VRK3,,,,,,,,,,,,,
,,,,RCSD1,,,,,,,,,,,,,
,,,,PCBP1,,,,,,,,,,,,,
,,,,TM9SF2,,,,,,,,,,,,,
,,,,SENP5,,,,,,,,,,,,,
